"","FIPS","State","Life.Expectancy","Residential.Segregation.Index","Percent.Limited.Access.Healthy.Foods","Percent.Uninsured.Adults","School.Funding.Adequacy","Median.Household.Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"228",6071,"California",76.07008169,43.145347287,8.5285613952,11.906947949,-2353.081741,78779,"0",2474,"West","Pacific"
"229",6073,"California",80.814367636,51.119017638,2.7630608032,8.8538355838,-2870.64197,98365,"0",3868,"West","Pacific"
"230",6075,"California",82.894688037,61.379902825,0.302544376,4.8566783419,-1505.725,135366,"0",6485,"West","Pacific"
"231",6077,"California",76.623446774,49.825748927,4.535321312,9.7231338959,-8275.090146,84738,"0",2663,"West","Pacific"
"232",6079,"California",81.229030642,65.696916343,4.0541898322,7.6719856282,-3053.047556,88578,"0",3822,"West","Pacific"
"233",6081,"California",84.469981061,59.092668893,0.919326845,5.4570338725,3264.5665435,143795,"1",6424,"West","Pacific"
"234",6083,"California",80.985798803,53.002846835,2.8816911367,12.305919642,-627.1225833,89334,"0",3643,"West","Pacific"
"235",6085,"California",84.148305821,50.239192726,0.9662712389,5.2679859127,1090.7036241,150502,"1",6650,"West","Pacific"
"236",6087,"California",82.084720571,72.779200851,5.4188617386,8.9847488596,-291.2986545,99256,"0",4672,"West","Pacific"
"237",6089,"California",74.882704807,59.987967249,6.9163622184,8.9573646769,1508.1251389,66312,"1",1843,"West","Pacific"
"238",6091,"California",81.688106903,NA,24.821463632,7.4739281576,2285.006,63939,"1",1522,"West","Pacific"
"239",6093,"California",74.25327814,54.163881462,11.382890917,9.0263647777,-3961.209455,51593,"0",1436,"West","Pacific"
"240",6095,"California",79.438888016,43.705534748,3.7806112006,6.773764491,-1575.106286,92711,"0",3108,"West","Pacific"
"241",6097,"California",81.14083213,54.34153291,2.5819329266,9.0014596212,-2831.882214,96312,"0",3960,"West","Pacific"
"242",6099,"California",75.965128696,47.763608956,3.3693720593,10.932421184,-5667.661845,75249,"0",2097,"West","Pacific"
"243",6101,"California",77.545487473,38.299467853,8.136842855,10.773671656,-5085.199755,66071,"0",2330,"West","Pacific"
"244",6103,"California",75.030249803,71.86335801,9.966780398,9.3623092965,-5223.252562,58900,"0",1371,"West","Pacific"
"245",6105,"California",73.92734849,NA,7.665813895,7.8380298366,-2208.701,49485,"0",1469,"West","Pacific"
"246",6107,"California",76.185620661,58.685068831,4.9164118903,14.00850592,-16094.84432,64313,"0",1484,"West","Pacific"
"247",6109,"California",77.012948969,63.63590566,6.160719002,7.1178571429,-1405.734024,70108,"0",2125,"West","Pacific"
"248",6111,"California",81.329131373,49.148577164,2.3098155316,11.696467749,-4421.184211,101981,"0",4074,"West","Pacific"
"249",6113,"California",80.643891316,46.764465567,2.8844906943,7.6612342571,-1685.5006,82359,"0",3458,"West","Pacific"
"250",6115,"California",75.608199241,45.556309685,10.882040506,9.0838683379,-1301.1805,63626,"0",1995,"West","Pacific"
"251",8001,"Colorado",77.548448936,55.233985775,4.7352981235,16.196138501,-2938.251686,89849,"0",1733,"West","Mountain"
"252",8003,"Colorado",72.981689961,NA,12.574632801,16.293038721,-2235.1365,53942,"0",961,"West","Mountain"
"253",8005,"Colorado",79.665820217,49.896586709,2.103148407,11.52948002,-2166.744429,93525,"0",1864,"West","Mountain"
"254",8007,"Colorado",80.938178868,NA,10.708222627,13.438527285,-668.8965,66025,"0",1118,"West","Mountain"
"255",8009,"Colorado",72.428877968,NA,10.293080398,15.29219006,-5038.704467,47147,"0",455,"West","Mountain"
"256",8011,"Colorado",73.897056821,NA,5.1260799373,8.9193825043,-3641.96595,42958,"0",408,"West","Mountain"
"257",8013,"Colorado",82.215124227,54.672706306,2.6040508857,8.1917717319,3052.968,96584,"1",2629,"West","Mountain"
"258",8014,"Colorado",82.046182323,56.161472833,5.0412052139,5.8153896826,NA,114746,NA,2558,"West","Mountain"
"259",8015,"Colorado",81.837678454,NA,2.9234847015,11.385128871,3413.2175,75151,"1",1074,"West","Mountain"
"260",8017,"Colorado",77.510731684,NA,8.9192835242,11.529933481,5626.156,62891,"1",546,"West","Mountain"
"261",8019,"Colorado",82.776197477,39.614314718,2.8015882588,8.9220563847,5043.427,90350,"1",1455,"West","Mountain"
"262",8021,"Colorado",72.704056978,NA,3.2568024256,13.80479535,-551.0416667,49141,"0",593,"West","Mountain"
"263",8023,"Colorado",73.406604183,NA,57.965265569,16.249361267,-12420.125,36970,"0",427,"West","Mountain"
"264",8025,"Colorado",72.455682479,NA,0.5715181498,8.2002129925,-4254.905,49785,"0",399,"West","Mountain"
"265",8027,"Colorado",80.940542009,NA,6.3059971221,10.375532327,-492.4072,67766,"0",943,"West","Mountain"
"266",8029,"Colorado",76.223056472,NA,3.5130034248,14.050984656,-3.693359,53910,"0",774,"West","Mountain"
"267",8031,"Colorado",78.0509182,54.893702029,4.2579407232,12.53750399,-5382.865,87619,"0",1771,"West","Mountain"
"268",8033,"Colorado",74.638283551,NA,37.309712791,8.9071856287,1087.788,56695,"1",517,"West","Mountain"
"269",8035,"Colorado",82.759078384,52.894627518,1.9500937406,5.1573501083,2710.163,140768,"1",2764,"West","Mountain"
"270",8037,"Colorado",88.908523379,77.796656322,4.7114712784,15.979112272,-125.3945,105813,"0",2341,"West","Mountain"
"271",8039,"Colorado",81.582872553,NA,7.0130407513,8.9615245447,1204.05775,120394,"1",1997,"West","Mountain"
"272",8041,"Colorado",76.919613391,45.434436537,6.4522552798,9.1322053062,-957.7575533,82248,"0",1213,"West","Mountain"
"273",8043,"Colorado",75.955697485,66.022856552,13.391966907,10.525178301,288.834,57275,"1",724,"West","Mountain"
"274",8045,"Colorado",80.15800542,73.234200743,3.983111544,17.970797454,-1010.277033,86566,"0",1305,"West","Mountain"
"275",8047,"Colorado",80.836446495,NA,NA,6.6343454963,2095.608,89805,"1",791,"West","Mountain"
"276",8049,"Colorado",84.756859786,66.159751956,0.2609285193,11.739130435,1769.02206,88059,"1",1109,"West","Mountain"
"277",8051,"Colorado",82.884009356,NA,3.0766866973,9.1393551825,3193.591,88855,"1",1308,"West","Mountain"
"278",8053,"Colorado",NA,NA,4.0907429836,15.602836879,NA,70675,NA,1175,"West","Mountain"
"279",8055,"Colorado",73.732163862,NA,11.972298402,10.222841226,-2378.1765,47968,"0",570,"West","Mountain"
"280",8057,"Colorado",NA,NA,8.2349973108,19.437340153,-1505.527,62439,"0",453,"West","Mountain"
"281",8059,"Colorado",79.516036779,61.504202584,3.4688413768,8.0737967186,2163.999,102413,"1",2015,"West","Mountain"
"282",8061,"Colorado",NA,NA,35.627792093,9.3791281374,-4159.25,55573,"0",475,"West","Mountain"
"283",8063,"Colorado",76.191990818,NA,9.338723749,15.917602996,-2473.43284,56720,"0",786,"West","Mountain"
"284",8065,"Colorado",82.173498999,NA,22.857409639,17.489361702,-5276.115,71326,"0",1207,"West","Mountain"
"285",8067,"Colorado",81.112404393,NA,4.1778011271,12.24859576,2332.9213333,79358,"1",1103,"West","Mountain"
"286",8069,"Colorado",80.980726634,62.595682949,4.7174614223,8.9460977965,2443.9797,88338,"1",1808,"West","Mountain"
"287",8071,"Colorado",74.815832583,NA,12.623612649,13.041775457,-1481.5516,49097,"0",423,"West","Mountain"
"288",8073,"Colorado",78.418051792,NA,7.6808286429,11.090365945,-3250.791,54345,"0",617,"West","Mountain"
"289",8075,"Colorado",75.374241886,NA,7.9147721567,13.207902164,2436.40725,58976,"1",904,"West","Mountain"
"290",8077,"Colorado",76.994112157,69.145171379,8.8438588619,13.140078298,61.655,69578,"1",976,"West","Mountain"
"291",8079,"Colorado",NA,NA,3.4362836815,10.516605166,NA,69794,NA,1240,"West","Mountain"
"292",8081,"Colorado",74.577183124,NA,14.698733774,13.346379648,994.0537,69088,"1",891,"West","Mountain"
"293",8083,"Colorado",75.133217162,71.644530307,7.3100420998,15.599769319,-1757.279333,58345,"0",818,"West","Mountain"
"294",8085,"Colorado",78.69906101,NA,7.6567636354,15.722543353,-3160.8985,65736,"0",938,"West","Mountain"
"295",8087,"Colorado",75.587639086,73.417640407,5.3103090173,20.839186466,-1078.712133,65599,"0",997,"West","Mountain"
"296",8089,"Colorado",70.913045987,34.086688824,4.6192711765,13.356435644,-5974.762667,46607,"0",461,"West","Mountain"
"297",8091,"Colorado",87.482992561,25.987841945,1.0584333679,8.7447108604,4039.672,90837,"1",1406,"West","Mountain"
"298",8093,"Colorado",85.357948258,NA,10.869415723,9.209335987,3300.1415,88020,"1",1188,"West","Mountain"
"299",8095,"Colorado",77.651294021,NA,1.6336493915,18.4824078,-2688.3925,68571,"0",988,"West","Mountain"
"300",8097,"Colorado",92.724933813,89.960540785,1.9727076003,8.6094513851,11000.01,111291,"1",2236,"West","Mountain"
"301",8099,"Colorado",74.136537075,NA,12.622169224,19.165378671,-7282.43075,48832,"0",434,"West","Mountain"
"302",8101,"Colorado",73.570878336,50.981892599,17.147800154,10.824948871,-127.9214,58314,"0",1036,"West","Mountain"
"303",8103,"Colorado",78.854840581,NA,2.0724951674,11.776223776,1922.4355,71630,"1",742,"West","Mountain"
"304",8105,"Colorado",74.321828784,NA,5.0717374083,17.245187756,-1816.415667,56877,"0",712,"West","Mountain"
"305",8107,"Colorado",84.021637606,NA,2.4610716384,11.1909333,5086.993,104407,"1",1718,"West","Mountain"
"306",8109,"Colorado",78.634042916,56.146550121,15.727584076,17.521726941,-8451.189,45048,"0",694,"West","Mountain"
"307",8111,"Colorado",NA,NA,29.006630196,20.434782609,NA,62732,NA,820,"West","Mountain"
"308",8113,"Colorado",88.252148581,NA,2.0006181189,12.991388993,5814.958,94387,"1",1241,"West","Mountain"
"309",8115,"Colorado",76.325512364,NA,5.0302340383,14.273719563,-1412.0605,46980,"0",537,"West","Mountain"
"310",8117,"Colorado",93.001847875,NA,1.4729136704,13.156043338,2896.266,96984,"1",1805,"West","Mountain"
"311",8119,"Colorado",79.370630236,NA,3.2231295926,9.2271024855,3666.6565,81466,"1",1226,"West","Mountain"
"312",8121,"Colorado",75.122939568,NA,13.960275818,11.687306502,-669.12142,61492,"0",702,"West","Mountain"
"313",8123,"Colorado",79.259346055,67.55772484,5.9144193842,12.658277071,241.1922,90770,"1",1371,"West","Mountain"
"314",8125,"Colorado",78.999658451,NA,5.7969092825,19.456066946,-3646.238,56075,"0",772,"West","Mountain"
"315",9001,"Connecticut",81.635254315,58.449852524,3.0183378694,9.1771905309,13115.184208,100703,"1",7393,"Northeast","New England"
"316",9003,"Connecticut",78.83827093,59.629800373,3.6661013083,6.7766778727,9950.7247931,79958,"1",5430,"Northeast","New England"
"317",9005,"Connecticut",78.99641991,51.780282031,3.3720152513,6.1167009301,16076.818053,84689,"1",4829,"Northeast","New England"
"318",9007,"Connecticut",80.545253209,63.46597853,5.7770320657,4.8815862873,15304.600786,94735,"1",5565,"Northeast","New England"
"319",9009,"Connecticut",78.545438789,59.802549849,4.8752355108,7.2794886694,10441.814559,75094,"1",5744,"Northeast","New England"
"320",9011,"Connecticut",78.642199726,52.691882923,7.6796184154,6.0396926532,10777.467625,78552,"1",4425,"Northeast","New England"
"321",9013,"Connecticut",80.695018269,57.045531671,6.5472527364,4.964028777,13524.679071,86430,"1",5458,"Northeast","New England"
"322",9015,"Connecticut",77.449961814,59.078358242,2.567837933,7.5372765176,10881.354357,71581,"1",3671,"Northeast","New England"
"323",10001,"Delaware",75.95627761,28.657075098,6.4975288991,9.0757127882,-363.396775,71866,"0",1089,"South","South Atlantic"
"324",10003,"Delaware",77.441810875,45.072442009,6.0224370161,6.9798799984,452.7775,85427,"1",1893,"South","South Atlantic"
"325",10005,"Delaware",77.832269261,43.919426154,6.8727678902,10.177239679,-2630.7742,81188,"0",858,"South","South Atlantic"
"326",12001,"Florida",77.882816093,41.640366587,7.2112684015,14.323380932,-2142.381,58783,"0",2047,"South","South Atlantic"
"327",12003,"Florida",74.4423423,24.227489951,17.074924923,15.408110216,-2015.604,67375,"0",1024,"South","South Atlantic"
"328",12005,"Florida",74.547375081,47.771330525,10.336153069,18.578444187,-3815.772,65521,"0",1199,"South","South Atlantic"
"329",12007,"Florida",74.594635,34.978803386,0.3741817202,18.038111737,-3802.727,57664,"0",821,"South","South Atlantic"
"330",12009,"Florida",76.253162859,48.47215557,12.056888393,15.803420181,-2603.231,74899,"0",1534,"South","South Atlantic"
"331",12011,"Florida",79.723128348,53.700126967,2.3787990307,17.632054588,-6723.055,70834,"0",2601,"South","South Atlantic"
"332",12013,"Florida",74.311576368,64.568632426,20.480070874,19.896343219,-4837.192,46766,"0",531,"South","South Atlantic"
"333",12015,"Florida",79.63256916,48.972499321,13.804222709,18.100026173,-1582.803,65040,"0",1768,"South","South Atlantic"
"334",12017,"Florida",73.157836772,48.45498341,15.663662434,18.451486442,-792.1943,52534,"0",960,"South","South Atlantic"
"335",12019,"Florida",75.717014434,41.340879529,8.5847232863,13.084425004,-3203.936,84364,"0",1475,"South","South Atlantic"
"336",12021,"Florida",84.695359493,59.234535782,7.0185354592,19.647014295,-2472.314,81821,"0",2344,"South","South Atlantic"
"337",12023,"Florida",73.188142227,36.463207574,4.4498682657,17.44551694,-3544.353,54060,"0",1187,"South","South Atlantic"
"338",12027,"Florida",78.128854079,56.439602984,7.0438976265,28.877934009,-6168.037,47097,"0",1083,"South","South Atlantic"
"339",12029,"Florida",74.111952311,33.379456929,3.0058909203,20.461200586,-3616.343,40587,"0",541,"South","South Atlantic"
"340",12031,"Florida",74.34138291,48.430483204,9.7460093553,15.886540956,-7911.301,70203,"0",1576,"South","South Atlantic"
"341",12033,"Florida",73.057199608,37.612709403,12.307623397,17.237894967,-7608.473,61634,"0",1050,"South","South Atlantic"
"342",12035,"Florida",77.961711153,29.224429913,17.905230071,15.414103171,-2543.756,73336,"0",1802,"South","South Atlantic"
"343",12037,"Florida",74.790301576,59.596143548,0.6740569642,20.579759281,-5512.209,52180,"0",787,"South","South Atlantic"
"344",12039,"Florida",74.054405525,44.424544295,2.6949630494,19.911542798,-25018.73,45628,"0",863,"South","South Atlantic"
"345",12041,"Florida",75.64300764,65.688729713,0.0730408943,18.75063176,-1945.884,58178,"0",806,"South","South Atlantic"
"346",12043,"Florida",80.615023322,53.043528086,23.92137644,29.288415263,-3284.972,50559,"0",824,"South","South Atlantic"
"347",12045,"Florida",73.935211946,25.396650422,1.8898890351,17.569146864,-3771.365,55909,"0",898,"South","South Atlantic"
"348",12047,"Florida",72.69377884,21.029354936,9.5122896634,18.648998061,-11662.47,45484,"0",717,"South","South Atlantic"
"349",12049,"Florida",75.586261568,43.833111082,13.022706881,26.98223085,-2777.75,48572,"0",838,"South","South Atlantic"
"350",12051,"Florida",75.417135239,73.265082091,7.2496569902,30.852647246,NA,55308,NA,972,"South","South Atlantic"
"351",12053,"Florida",74.982857368,36.189940899,12.33898567,18.796599923,-1550.24,60582,"0",1130,"South","South Atlantic"
"352",12055,"Florida",75.529989365,50.320505141,17.708150925,22.919820025,-3295.849,51954,"0",851,"South","South Atlantic"
"353",12057,"Florida",77.904008466,46.698032481,8.2191373262,16.66888059,-5035.415,74091,"0",1935,"South","South Atlantic"
"354",12059,"Florida",71.669262052,61.65033012,18.650503501,20.076201641,-1426.299,50118,"0",596,"South","South Atlantic"
"355",12061,"Florida",78.976265783,56.482904757,13.378994846,19.425222942,-2601.014,69462,"0",1501,"South","South Atlantic"
"356",12063,"Florida",72.136468239,43.250025772,5.4333389358,16.900487975,-5620.391,50625,"0",594,"South","South Atlantic"
"357",12065,"Florida",75.388393083,23.416131435,5.8029069298,18.730418199,-19959.21,56900,"0",1063,"South","South Atlantic"
"358",12067,"Florida",74.648578303,28.38452732,4.5584282626,24.262059035,-6058.729,50775,"0",791,"South","South Atlantic"
"359",12069,"Florida",77.429301781,41.290074128,11.843973644,17.27934097,-2289.887,67637,"0",1559,"South","South Atlantic"
"360",12071,"Florida",81.171636458,59.468874642,11.995375685,19.157561604,-2607.007,71607,"0",1967,"South","South Atlantic"
"361",12073,"Florida",77.514677986,46.82211677,9.3984582087,13.073101412,-5435.867,61560,"0",1897,"South","South Atlantic"
"362",12075,"Florida",74.196708758,42.072737224,4.2103085342,21.696391539,-5301.744,55147,"0",763,"South","South Atlantic"
"363",12077,"Florida",73.738604624,80.475995347,10.069550142,18.273092369,-4325.438,49514,"0",687,"South","South Atlantic"
"364",12079,"Florida",73.010728829,41.679974222,11.581923383,19.63190184,-10500.43,46141,"0",792,"South","South Atlantic"
"365",12081,"Florida",80.033193713,56.324092936,6.1415377369,19.105260071,-3147.884,72176,"0",1892,"South","South Atlantic"
"366",12083,"Florida",74.35814339,49.454551063,11.875955063,19.928602614,-2989.747,54517,"0",1206,"South","South Atlantic"
"367",12085,"Florida",80.682379812,65.941241529,10.240758871,17.619672618,-1533.699,80678,"0",2395,"South","South Atlantic"
"368",12086,"Florida",80.186929705,70.988078185,1.818706434,19.888742256,-3644.204,66952,"0",2610,"South","South Atlantic"
"369",12087,"Florida",80.648236117,53.872757061,9.0901393566,20.62019613,287.0098,79459,"1",3130,"South","South Atlantic"
"370",12089,"Florida",76.920127424,45.968974774,12.127965923,12.6050887,-117.4854,90808,"0",1754,"South","South Atlantic"
"371",12091,"Florida",76.490888274,37.744130104,11.104241101,16.315707011,-1024.977,76663,"0",1453,"South","South Atlantic"
"372",12093,"Florida",73.923092419,54.474008348,27.291279595,24.720591021,-9246.418,50176,"0",1082,"South","South Atlantic"
"373",12095,"Florida",79.297794893,52.793717597,7.1800616195,17.901689559,-4576.551,72129,"0",2073,"South","South Atlantic"
"374",12097,"Florida",78.098968422,36.864346571,14.881739195,18.756248269,-5628.481,63782,"0",1616,"South","South Atlantic"
"375",12099,"Florida",81.00846647,56.841392392,4.1301447841,18.940650357,-5437.318,76713,"0",2805,"South","South Atlantic"
"376",12101,"Florida",76.424728786,39.714462705,12.071725277,17.414154837,-1619.617,65933,"0",1339,"South","South Atlantic"
"377",12103,"Florida",77.947765182,59.768052646,5.1209154304,16.31115962,-1441.523,66427,"0",1642,"South","South Atlantic"
"378",12105,"Florida",76.493227871,40.612244836,13.441192662,20.965858221,-4301.387,61941,"0",1164,"South","South Atlantic"
"379",12107,"Florida",71.500235156,41.681778083,6.7026615098,22.390019698,-15240.36,46459,"0",933,"South","South Atlantic"
"380",12109,"Florida",81.125585573,44.268174109,5.4761878812,11.14695489,493.752,103757,"1",2762,"South","South Atlantic"
