,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
48123,Texas,DeWitt,74.8,73.5,76.0,74.8,72.4,77.1,,,,,,,,,,,,,,,,76.3,74.6,77.9,382,508,454,561,565,460,671,,,,,,,982,746,1270,,,,,,,434,367,500,10,51,24,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,12,11,14,5,30,2890,15,437,2,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,2516,25,22,28,546,12,9,15,66,1521:1,185,95,,,,2.7,,,2.6,2.5,3.1,3.0,,,2.7,2.9,3.4,0.05,13009,-785,36321,49975,0.73,0.59,0.87,55525,47285,63765,,,,,,,33036,20915,45157,61875,44047,79703,62190,57048,67332,65,40,27,8,7,,,,,,,,,,,,,,,,,,,,,,,,,19,17,10,28,19,,,,,,,,,,,,,,,,,,,,,,16,16,9,26,,,,,,,,,,,,,,,,,,,,,,30,21,14,30,,,,,,,,,,,,,,,,,,,,,,25,7,1800,18,53.7,51.0,38,4655,71,68,73,720,12,8,15,72,4759,69,76,19772,22.9,19.9,1536,7.8,220,1.1,108,0.5,14,0.1,7320,37.0,10573,53.5,379,2,1,3,47.2,10189,51.4
48125,Texas,Dickens,73.0,68.5,77.4,,,,,,,,,,,,,,,,,,,,,,45,588,414,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,19,12,10,14,,,230,15,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,229,29,25,32,54,17,13,22,58,1726:1,,,,,,2.5,,,,,,2.9,,,,,,0.02,14296,-13845,36042,45990,0.78,0.38,1.19,47074,40540,53608,,,,,,,,,,36027,28957,43097,54760,45781,63739,62,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,200,0,61.8,40.0,2,529,83,78,88,45,8,0,19,83,529,76,89,1726,18.7,27.5,39,2.3,51,3.0,26,1.5,3,0.2,476,27.6,1147,66.5,23,2,0,6,50.1,1770,100.0
48127,Texas,Dimmit,72.2,70.2,74.2,,,,,,,,,,,,,,,,,,,,,,212,705,607,803,717,610,823,,,,,,,,,,,,,,,,670,414,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,21,20,17,23,21,18,23,12,177,2240,25,2666,27,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,1253,27,24,31,255,10,7,13,95,1048:1,151,98,,,,2.7,,,,,,2.8,,,,,,0.01,13419,-836,32025,56754,0.56,0.07,1.06,44312,37681,50943,,,,195278,2048,388508,,,,25688,21071,30305,132795,75556,190034,77,,28,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,18,10,31,,,,,,,,,,,,,,,,,,,,,,5,1-4,1100,,53.3,31.7,56,1825,65,54,76,603,23,11,34,70,1954,61,79,8387,28.4,16.6,115,1.4,103,1.2,89,1.1,2,0.0,7403,88.3,766,9.1,399,5,2,8,50.7,3000,34.8
48129,Texas,Donley,71.6,68.2,75.0,,,,,,,,,,,,,,,,,,,,,,84,658,508,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,19,17,20,11,10,12,6,213,400,12,203,6,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,411,26,22,29,106,16,11,20,120,835:1,,,,,,3.3,,,,,,3.3,,,,,,0.04,15657,-7124,39947,37332,1.07,0.73,1.41,44866,39670,50062,,,,,,,,,,52070,34761,69379,56653,46646,66660,55,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,300,,63.6,37.3,54,870,73,69,76,139,12,3,21,64,771,55,73,3339,20.4,24.1,173,5.2,48,1.4,23,0.7,4,0.1,441,13.2,2563,76.8,4,0,0,2,50.5,3258,100.0
48131,Texas,Duval,72.2,70.4,74.0,,,,,,,,,,,,,,,,,,,,,,223,685,592,778,668,571,766,,,,,,,,,,,,,,,,937,594,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,20,16,14,19,17,215,1850,19,1639,14,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,38,1475,29,26,33,299,11,8,15,51,1978:1,183,88,,,,2.8,,,,,,2.7,,,,,,0.08,16977,-6327,38036,52131,0.73,0.53,0.93,40539,34402,46676,,,,,,,,,,46107,38311,53903,59073,34292,83854,85,,42,6,9,,,,,,,,,,,,,,,,,,,,,,,,,11,22,11,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,11,32,,,,,,,,,,,,,,,,,,,,,,13,1-4,1100,,62.8,28.7,20,2062,71,66,77,215,8,3,13,65,1875,58,72,9888,25.1,17.0,161,1.6,117,1.2,56,0.6,15,0.2,8686,87.8,938,9.5,392,4,2,6,46.6,9831,100.0
48133,Texas,Eastland,72.4,71.1,73.7,75.4,72.2,78.6,,,,,,,,,,,,,,,,71.6,70.2,73.1,445,636,572,701,379,254,545,,,,,,,,,,,,,,,,682,608,756,12,65,34,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,19,16,22,11,10,13,13,86,3170,18,2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,37,2624,27,24,30,531,13,10,17,56,1794:1,202,93,,,,2.9,,,,2.7,3.0,2.6,,,,2.4,2.7,0.04,13426,-6546,40465,55032,0.74,0.59,0.88,53351,45867,60835,,,,,,,40972,5361,76583,59492,41187,77797,52231,44492,59970,62,43,26,5,5,,,,,,,,,,,,,,,,,,,,,,,,,21,24,14,38,23,,,,,,,,,,,,,,,,,,,,,,15,16,9,27,,,,,,,,,,,,,,,,,,,,,,33,26,18,36,,,,,,,,,,,,,,,,,,,,,,11,5,1600,10,59.3,43.9,18,4922,69,66,73,669,10,7,14,81,5732,77,85,17944,21.2,22.2,368,2.1,241,1.3,156,0.9,19,0.1,3228,18.0,13802,76.9,279,2,1,3,49.7,17725,100.0
48135,Texas,Ector,72.4,72.0,72.9,74.2,73.6,74.9,,,,85.3,72.2,98.4,70.3,68.0,72.6,,,,,,,69.9,69.1,70.7,2640,604,580,627,532,502,563,,,,,,,694,572,815,,,,,,,723,681,765,165,75,64,87,64,52,77,,,,,,,128,66,223,,,,,,,100,74,133,117,6,5,7,5,4,7,,,,,,,,,,,,,,,,6,4,8,13,11,15,17,14,19,13,11,15,301,241,22450,14,9847,7,93,19,15,23,13,9,18,,,,,,,,,,,,,,,,34,26,45,36,35,38,27134,29,26,32,9457,19,15,22,98,1025:1,2027,84,13,7,18,2.6,,2.9,2.2,2.6,2.8,2.8,,3.4,2.1,2.8,2.9,0.09,10309,-5797,43226,62682,0.69,0.62,0.76,64868,56598,73138,69968,22026,117910,98292,65459,131125,51830,45646,58014,65822,59542,72102,83760,76656,90864,60,37,26,47,3,7,6,9,6,4,8,,,,,,,,,,,,,,,,8,5,11,128,16,14,19,16,8,6,12,,,,,,,,,,,,,,,,33,26,42,118,14,12,17,8,6,11,,,,,,,,,,,,,,,,27,21,35,352,31,28,34,29,25,33,,,,,,,26,14,45,,,,,,,37,31,43,267,117,19000,20,44.7,50.9,85,39398,65,63,67,7644,13,11,15,84,51137,82,86,160869,30.4,9.8,6994,4.3,2527,1.6,2336,1.5,484,0.3,105646,65.7,43821,27.2,9939,7,6,8,48.5,15015,9.1
48137,Texas,Edwards,75.2,71.0,79.3,,,,,,,,,,,,,,,,,,,,,,44,543,372,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,18,16,20,15,13,16,,,190,14,219,11,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,239,34,30,38,66,20,15,25,0,1422:0,,,,,,,,,,,,,,,,,,0.11,15519,-10530,20542,41477,0.50,0.00,1.09,50752,42911,58593,,,,,,,,,,,,,,,,68,,24,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,200,,71.3,18.4,0,430,82,67,96,49,10,0,26,58,306,45,72,1422,21.5,29.2,12,0.8,50,3.5,19,1.3,0,0.0,758,53.3,612,43.0,65,5,0,11,47.5,1422,100.0
48139,Texas,Ellis,77.1,76.7,77.5,80.0,78.9,81.1,,,,,,,74.4,73.3,75.6,,,,,,,76.5,76.0,77.0,2423,382,367,398,291,259,323,,,,,,,472,423,522,,,,,,,402,382,423,105,48,38,57,42,29,59,,,,,,,52,28,87,,,,,,,53,40,69,96,6,5,7,5,3,7,,,,,,,12,7,18,,,,,,,6,4,8,11,9,12,16,14,19,10,9,12,397,240,19580,10,10974,7,54,9,7,12,,,,,,,,,,,,,,,,,,,,,,35,33,36,26377,22,20,24,7228,13,10,16,70,1424:1,3073,94,8,6,11,2.9,,,2.6,2.8,3.1,3.1,,,2.9,3.0,3.3,0.09,11471,-5003,51768,64519,0.80,0.75,0.85,89314,81443,97185,76435,52143,100727,110833,77525,144141,89135,73977,104293,74678,67368,81988,100497,96178,104816,54,33,22,62,5,5,3,6,4,2,6,,,,,,,13,8,21,,,,,,,3,2,5,138,15,12,17,15,5,3,9,,,,,,,,,,,,,,,,21,17,25,107,11,9,14,5,2,8,,,,,,,15,9,25,,,,,,,14,11,18,193,15,13,17,12,9,16,,,,,,,8,4,14,,,,,,,19,15,22,36,72,21000,5,68.9,68.8,46,49846,76,74,77,6761,10,9,12,91,60056,90,93,212182,26.1,13.1,32140,15.1,1872,0.9,2279,1.1,292,0.1,60112,28.3,113496,53.5,5809,3,3,4,50.3,59073,30.7
48141,Texas,El Paso,77.0,76.8,77.2,77.4,77.2,77.6,89.2,75.2,103.2,85.6,83.3,87.9,75.6,74.2,77.0,,,,,,,75.0,74.5,75.5,10565,419,411,427,406,397,415,356,223,539,186,140,241,495,442,548,,,,,,,495,471,520,419,42,38,46,38,34,43,,,,,,,97,63,142,,,,,,,65,49,85,371,4,4,5,4,4,5,,,,,,,9,6,13,,,,,,,5,4,7,13,11,15,17,14,19,14,13,16,2511,356,128910,15,73081,9,377,15,13,16,13,11,14,,,,,,,24,14,37,,,,,,,29,23,36,34,33,36,151958,30,28,31,23851,10,8,12,103,970:1,13487,86,8,7,10,3.0,,3.4,3.0,2.9,3.3,3.2,,3.9,3.2,3.2,3.5,0.11,12097,-21642,38198,45947,0.83,0.80,0.86,53441,51456,55426,70173,56853,83493,67219,52796,81642,67220,60104,74336,51296,50075,52517,74807,70459,79155,74,50,28,257,4,4,3,4,3,3,4,,,,,,,14,9,20,,,,,,,4,3,6,470,11,10,12,11,8,7,9,,,,,,,10,6,17,,,,,,,30,25,35,366,9,8,10,6,5,7,,,,,,,20,13,30,,,,,,,25,21,30,690,12,11,13,11,10,12,,,,,,,18,13,26,,,,,,,14,11,17,244,637,86900,10,51.8,64.0,161,184338,63,62,64,42913,15,14,16,86,252586,86,87,868763,25.9,13.1,29430,3.4,9694,1.1,12706,1.5,2051,0.2,720392,82.9,97034,11.2,105561,13,13,14,50.1,34831,4.0
48143,Texas,Erath,77.4,76.5,78.3,83.7,76.7,90.6,,,,,,,,,,,,,,,,76.5,75.5,77.6,516,394,359,430,350,270,447,,,,,,,,,,,,,,,,418,376,460,20,42,25,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,18,15,20,11,9,13,25,68,6160,15,6864,18,12,9,5,16,,,,,,,,,,,,,,,,,,,,,,33,32,35,6173,25,22,28,1261,13,10,17,62,1626:1,397,91,,,,3.2,,,,2.8,3.4,3.3,,,,3.1,3.4,0.05,11513,-4616,40712,53836,0.76,0.67,0.84,60093,53704,66482,,,,,,,,,,44973,34027,55919,63856,59195,68517,52,69,33,12,5,,,,,,,,,,,,,,,,,,,,,,,,,27,13,8,19,13,,,,,,,,,,,,,,,,,,,,,,22,10,6,16,,,,,,,,,,,,,,,,,,,,,,73,25,19,31,30,18,47,,,,,,,,,,,,,,,,24,18,31,8,8,3500,5,54.3,48.8,52,10124,63,60,66,2653,17,13,21,88,14023,85,90,43895,20.4,15.0,844,1.9,642,1.5,541,1.2,43,0.1,9756,22.2,31974,72.8,1403,3,2,5,50.8,21693,51.0
48145,Texas,Falls,74.9,73.4,76.5,83.9,74.1,93.7,,,,,,,71.6,68.2,75.0,,,,,,,74.5,72.2,76.8,316,510,451,569,425,308,570,,,,,,,690,548,858,,,,,,,491,411,571,18,113,67,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,20,17,22,14,12,16,41,280,2820,17,919,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,41,2093,24,21,28,401,11,8,14,47,2131:1,,,,,,2.6,,,2.1,2.5,3.2,3.0,,,2.6,2.9,3.5,0.18,13274,-9921,44991,46661,0.96,0.83,1.10,47534,40458,54610,,,,,,,27014,20085,33943,34330,30252,38408,56141,45841,66441,80,67,29,6,6,,,,,,,,,,,,,,,,,,,,,,,,,13,17,9,29,15,,,,,,,,,,,,,,,,,,,,,,11,13,6,23,,,,,,,,,,,,,,,,,,,,,,23,19,12,29,,,,,,,,,,,,,,,,,,,,,,9,5,1400,10,47.3,45.8,15,4313,78,76,81,575,11,7,15,74,4043,69,78,17049,21.2,19.2,3699,21.7,223,1.3,111,0.7,40,0.2,4447,26.1,8484,49.8,260,2,0,3,52.0,11572,68.2
48147,Texas,Fannin,74.4,73.5,75.2,81.9,77.6,86.3,,,,,,,74.7,70.3,79.1,,,,,,,73.6,72.7,74.6,713,512,473,551,221,137,338,,,,,,,507,349,712,,,,,,,546,501,591,19,57,34,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,16,21,11,9,12,66,211,4880,14,4408,13,17,16,9,25,,,,,,,,,,,,,,,,,,,,,,35,33,36,4610,23,21,26,974,12,9,15,48,2063:1,378,93,,,,3.0,,,2.7,2.6,3.1,3.1,,,2.6,2.9,3.2,0.07,12494,-4427,44860,58353,0.77,0.68,0.86,60959,55233,66685,29583,18225,40941,,,,26250,12787,39713,59274,31842,86706,68337,63702,72972,53,52,27,6,3,4,2,7,,,,,,,,,,,,,,,,,,,,,,39,21,15,30,22,,,,,,,,,,,,,,,,,,,,,,32,18,12,25,,,,,,,,,,,,,,,,,,,,,,81,33,26,41,35,17,64,,,,,,,,,,,,,,,,32,24,41,20,5,3300,8,56.3,56.4,8,9528,75,73,77,1288,11,8,13,80,10163,78,82,37125,21.2,17.8,2382,6.4,543,1.5,309,0.8,38,0.1,5058,13.6,28257,76.1,576,2,1,2,46.5,27863,78.1
48149,Texas,Fayette,77.4,76.2,78.6,77.6,74.6,80.5,,,,,,,,,,,,,,,,78.2,76.8,79.6,412,399,355,442,379,283,497,,,,,,,1045,762,1398,,,,,,,370,319,420,13,58,31,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,15,19,10,8,12,32,150,2860,12,1374,6,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,2928,22,20,25,832,16,12,20,72,1384:1,287,96,,,,3.0,,,,2.7,3.3,3.2,,,,2.9,3.5,0.04,12362,-3083,39334,49792,0.79,0.65,0.93,70476,63975,76977,,,,,,,18310,6050,30570,73186,63264,83108,76452,70748,82156,51,35,28,9,8,,,,,,,,,,,,,,,,,,,,,,,,,16,12,6,20,13,,,,,,,,,,,,,,,,,,,,,,17,13,8,22,,,,,,,,,,,,,,,,,,,,,,44,25,18,33,26,13,49,,,,,,,,,,,,,,,,21,14,30,26,7,2200,15,67.5,52.7,21,7570,81,79,83,837,9,7,12,72,6726,68,76,24913,19.9,26.9,1371,5.5,362,1.5,162,0.7,23,0.1,5594,22.5,17462,70.1,473,2,1,3,50.6,19415,79.5
48151,Texas,Fisher,75.1,72.2,78.0,,,,,,,,,,,,,,,,,,,,,,77,518,398,663,542,321,856,,,,,,,,,,,,,,,,523,379,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,17,15,19,11,9,12,5,160,510,14,146,4,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,389,20,17,22,110,13,9,16,83,1207:1,,,,,,2.8,,,,,,3.0,,,,,,0.04,14597,-2284,33924,49864,0.68,0.54,0.82,57867,51009,64725,,,,,,,,,,43984,30991,56977,64760,50929,78591,59,,24,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,300,,61.5,45.4,0,1197,79,73,85,99,7,2,12,78,1174,74,81,3622,22.1,24.6,136,3.8,50,1.4,16,0.4,0,0.0,1084,29.9,2311,63.8,102,3,0,6,49.6,3672,100.0
48153,Texas,Floyd,72.8,70.4,75.2,72.7,69.3,76.1,,,,,,,,,,,,,,,,74.0,70.2,77.7,114,591,478,704,613,463,797,,,,,,,,,,,,,,,,529,376,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,19,13,11,15,6,136,690,13,289,4,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,891,31,27,34,226,16,12,20,96,1047:1,,,,,,2.4,,,,,,2.5,,,,,,0.02,14506,-2354,29931,52076,0.57,0.31,0.84,45784,38839,52729,,,,,,,,,,47973,38214,57732,62167,36456,87878,78,46,32,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1-4,600,,52.1,45.1,0,1348,70,63,76,173,10,3,17,76,1469,70,82,5235,26.1,18.5,173,3.3,81,1.5,32,0.6,3,0.1,3122,59.6,1848,35.3,324,6,3,10,50.0,5402,100.0
48155,Texas,Foard,,,,,,,,,,,,,,,,,,,,,,,,,32,676,446,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,20,18,23,13,11,15,,,160,15,552,41,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,121,21,18,25,29,13,9,17,95,1057:1,,,,,,,,,,,,,,,,,,,17589,-11837,35398,45268,0.78,0.27,1.29,47657,40931,54383,,,,,,,,,,36667,5663,67671,53583,38953,68213,73,,29,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,100,,56.5,31.8,0,315,68,56,80,67,15,0,31,65,301,56,75,1057,20.6,25.7,58,5.5,8,0.8,11,1.0,0,0.0,223,21.1,742,70.2,1,0,0,7,52.8,1095,100.0
48157,Texas,Fort Bend,81.4,81.2,81.6,82.8,82.1,83.4,,,,87.6,86.8,88.4,78.2,77.6,78.8,,,,,,,80.4,80.1,80.8,6802,252,246,259,245,231,258,,,,146,136,156,357,341,373,,,,,,,262,252,273,344,35,31,39,31,25,39,,,,25,19,33,64,52,75,,,,,,,29,23,36,288,4,4,5,4,3,5,,,,3,2,4,7,6,9,,,,,,,3,3,4,9,8,10,13,12,15,11,9,12,1842,264,73250,9,34618,6,205,8,7,9,7,5,9,,,,3,2,5,11,8,14,,,,,,,11,9,14,36,35,38,83037,16,15,17,20952,9,7,10,85,1170:1,15720,94,6,4,7,3.3,,3.7,2.8,2.9,3.6,3.5,,4.2,3.0,3.1,3.7,0.14,10814,-4154,58770,80537,0.73,0.70,0.76,105583,101582,109584,79452,48004,110900,133378,126479,140277,88533,82722,94344,84304,76719,91889,130735,125864,135606,43,48,18,292,6,5,4,5,4,3,5,,,,1,1,2,13,11,15,,,,,,,3,2,3,421,11,10,12,10,7,6,9,,,,6,4,7,6,4,8,,,,,,,18,16,20,436,11,10,12,7,6,9,,,,4,2,5,16,13,18,,,,,,,15,13,17,367,7,6,7,8,6,9,,,,3,2,4,10,8,12,,,,,,,6,5,8,426,271,95000,7,73.6,71.5,81,209960,78,77,79,32988,13,12,13,94,254931,94,95,889146,26.5,12.5,188055,21.2,5800,0.7,196876,22.1,951,0.1,227010,25.5,260262,29.3,39121,5,5,5,50.6,39477,4.8
48159,Texas,Franklin,76.0,74.1,77.8,,,,,,,,,,,,,,,,,,,,,,205,479,408,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,14,19,9,8,10,22,250,1240,12,2204,21,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,1068,19,16,21,224,9,6,12,38,2655:1,95,98,,,,2.7,,,,2.6,2.8,2.8,,,,2.9,2.8,0.00,10739,-4307,54231,56703,0.96,0.59,1.32,56623,48355,64891,,,,,,,48516,30326,66706,65846,46623,85069,69167,63465,74869,62,71,24,3,5,,,,,,,,,,,,,,,,,,,,,,,,,10,19,9,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,35,23,51,,,,,,,,,,,,,,,,,,,,,,9,1-4,1100,,65.1,46.0,11,3029,80,74,86,202,6,2,9,90,3412,85,95,10618,22.2,22.5,478,4.5,138,1.3,122,1.1,12,0.1,1676,15.8,8089,76.2,214,2,1,4,50.0,10359,100.0
48161,Texas,Freestone,74.7,73.4,76.1,81.0,73.2,88.7,,,,,,,70.9,67.4,74.4,,,,,,,74.7,73.0,76.5,382,519,464,574,363,233,541,,,,,,,710,558,890,,,,,,,515,448,583,18,91,54,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,18,16,21,12,10,13,77,462,2930,15,1727,9,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,2469,25,22,28,572,12,9,16,60,1663:1,261,93,,,,2.7,,,2.4,2.6,2.9,3.0,,,2.8,2.9,3.2,0.01,12357,-3392,41073,60237,0.68,0.63,0.73,56372,49051,63693,,,,,,,52656,26996,78316,60337,49852,70822,67679,54774,80584,64,20,24,7,6,,,,,,,,,,,,,,,,,,,,,,,,,24,24,15,37,24,,,,,,,,,,,,,,,,,,,,,,21,21,13,32,,,,,,,,,,,,,,,,,,,,,,40,29,21,39,,,,,,,,,,,,,,,,,,,,,,5,1-4,1900,,59.8,43.8,11,5097,76,72,80,703,11,8,15,70,4685,65,75,19950,22.1,20.6,2784,14.0,310,1.6,203,1.0,12,0.1,3491,17.5,13136,65.8,240,1,0,2,47.8,19435,100.0
48163,Texas,Frio,73.8,72.4,75.1,72.8,71.2,74.3,,,,,,,,,,,,,,,,75.6,72.5,78.8,322,596,530,662,637,558,715,,,,,,,,,,,,,,,,552,412,723,12,58,30,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,20,16,14,19,148,960,2930,16,2007,12,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,2673,29,26,33,476,11,8,14,95,1048:1,213,98,,,,2.4,,,,2.4,2.9,2.7,,,,2.6,3.2,0.02,12663,-6979,32165,43578,0.74,0.34,1.14,46769,39882,53656,,,,,,,,,,46300,25593,67007,70074,23437,116711,85,,40,8,7,,,,,,,,,,,,,,,,,,,,,,,,,13,13,7,23,13,,,,,,,,,,,,,,,,,,,,,,11,11,6,20,,,,,,,,,,,,,,,,,,,,,,24,18,11,26,,,,,,,,,,,,,,,,,,,,,,12,1-4,1800,,40.8,40.0,36,2894,61,56,67,534,13,7,19,68,3183,61,74,17815,23.9,12.9,483,2.7,230,1.3,462,2.6,28,0.2,14248,80.0,2293,12.9,1632,10,5,14,42.5,9322,50.7
48165,Texas,Gaines,74.9,73.6,76.2,75.8,73.6,78.0,,,,,,,,,,,,,,,,74.3,72.5,76.1,277,501,441,561,468,377,559,,,,,,,,,,,,,,,,522,440,603,18,53,32,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,16,21,12,11,14,8,50,2750,13,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,4637,39,35,43,1909,23,18,29,18,5545:1,271,95,,,,2.8,,,,2.5,3.4,3.1,,,,2.8,3.6,0.06,16185,-1738,34715,68727,0.51,0.42,0.59,62465,53310,71620,,,,,,,,,,63726,45395,82057,83438,68443,98433,59,63,27,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,5,18,,,,,,,,,,,,,,,,,,,,,,44,30,22,40,,,,,,,,,,,,,,,,,,,,,,22,1-4,3100,,54.7,43.3,27,5078,73,67,80,588,9,5,13,82,5642,77,86,22181,35.9,9.1,368,1.7,250,1.1,139,0.6,7,0.0,9634,43.4,11829,53.3,1327,7,4,10,48.8,14530,67.3
