"","FIPS","State","Life Expectancy","Residential.Segregation.Index","% Limited Access to Healthy Foods","% Uninsured Adults","Spending per Pupil","School.Funding.Adequacy","Median Household Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"2003",48353,"Texas",73.276922531,55.994473897,7.0924861674,25.531376518,18384.75,4323.84925,50579,"1",1206,"South","West South Central"
"2004",48355,"Texas",75.492289209,49.204744178,9.9167188276,25.928029128,11999.583333,-2420.712867,60250,"0",2442,"South","West South Central"
"2005",48357,"Texas",75.112987116,NA,2.8750322348,36.69442433,10836,-5164.915,69383,"0",1420,"South","West South Central"
"2006",48359,"Texas",77.239105226,NA,32.554410987,15.704824976,19752.5,3840.5805,66411,"1",1539,"South","West South Central"
"2007",48361,"Texas",72.567207914,72.429368755,9.8571810629,19.415499345,10471,-3176.87708,63901,"0",1446,"South","West South Central"
"2008",48363,"Texas",73.9951709,72.035913424,24.313701374,25.726422064,13310.4,-1949.80126,56809,"0",1415,"South","West South Central"
"2009",48365,"Texas",72.131825554,20.588075571,9.5663624217,22.895755947,11618,-2833.431,59772,"0",1019,"South","West South Central"
"2010",48367,"Texas",77.20708416,54.474442273,5.7540345516,19.501055625,11058,97.254225,95277,"1",3191,"South","West South Central"
"2011",48369,"Texas",76.028823489,NA,8.2006309563,31.637405948,12908,-9164.747,57786,"0",1328,"South","West South Central"
"2012",48371,"Texas",73.801705216,13.046452338,19.115379683,29.841525651,14147.666667,-2599.066333,54003,"0",664,"South","West South Central"
"2013",48373,"Texas",70.776093117,53.637237765,5.0299080641,23.470045093,12513.833333,-5480.91125,58894,"0",1143,"South","West South Central"
"2014",48375,"Texas",71.071694195,58.46929901,11.7467489,30.017069389,11327,-3188.996575,51028,"0",1609,"South","West South Central"
"2015",48377,"Texas",83.110044274,NA,17.843769203,46.377295492,13732,-27293.46,43666,"0",954,"South","West South Central"
"2016",48379,"Texas",75.849974686,36.732842257,NA,27.226573832,11011,-2622.531,45419,"0",1465,"South","West South Central"
"2017",48381,"Texas",77.06000764,45.000968635,2.3823990382,18.37146308,8613,24.36426,77066,"1",2751,"South","West South Central"
"2018",48383,"Texas",75.997738383,NA,1.5026969807,26.329509906,18685,3671.658,83195,"1",1336,"South","West South Central"
"2019",48385,"Texas",73.244535847,NA,48.504429665,28.219178082,14031,-13466.67,49467,"0",1112,"South","West South Central"
"2020",48387,"Texas",69.557492334,67.507905538,25.870835996,21.27929069,14544,-6213.856638,47081,"0",818,"South","West South Central"
"2021",48389,"Texas",74.657089626,54.085464919,7.1886014594,27.574404762,21846,5582.933,53969,"1",691,"South","West South Central"
"2022",48391,"Texas",74.066029985,45.759560389,8.7960669804,23.181694361,17678,-3480.076667,50936,"0",1191,"South","West South Central"
"2023",48393,"Texas",NA,NA,21.408032878,16.972477064,15169,4566.615,70814,"1",1175,"South","West South Central"
"2024",48395,"Texas",74.906613807,51.79380007,9.7046454388,22.539108226,13489.8,-16952.7772,57796,"0",1212,"South","West South Central"
"2025",48397,"Texas",79.601771955,41.124906019,3.2371832129,14.863962492,9061.5,-1650.8195,124291,"0",4762,"South","West South Central"
"2026",48399,"Texas",73.150300581,31.112285276,15.985387453,25.045339137,13182.5,-4184.74125,52729,"0",1344,"South","West South Central"
"2027",48401,"Texas",74.653512481,22.803137609,11.199660811,24.508366234,12722.125,-13172.565,55085,"0",1294,"South","West South Central"
"2028",48403,"Texas",71.226036256,15.799764896,5.5449778891,24.257043613,13804.333333,-3984.680333,50564,"0",887,"South","West South Central"
"2029",48405,"Texas",71.800579809,45.115421798,12.008859738,29.438149197,16073.5,-14532.6985,49591,"0",743,"South","West South Central"
"2030",48407,"Texas",74.047948872,17.772028168,3.2333331731,26.844433049,12070,-7295.4515,57855,"0",1240,"South","West South Central"
"2031",48409,"Texas",73.994866134,48.110566333,11.03259774,24.968579807,12285.714286,-2345.683843,62919,"0",2099,"South","West South Central"
"2032",48411,"Texas",76.350841334,NA,13.728380773,32.20278472,17106.333333,-2316.507033,51350,"0",1282,"South","West South Central"
"2033",48413,"Texas",77.669135316,NA,2.9665759579,31.838235294,13317,-624.6895,54168,"0",935,"South","West South Central"
"2034",48415,"Texas",74.117564444,50.399733511,2.5277635486,26.05927298,12640,307.20411333,60387,"1",1415,"South","West South Central"
"2035",48417,"Texas",79.018580177,NA,5.3826419328,26.897321429,14039.5,-1803.0375,64690,"0",1212,"South","West South Central"
"2036",48419,"Texas",72.207755132,24.141809523,7.4844469638,31.823287158,12631.6,-12931.0672,51551,"0",693,"South","West South Central"
"2037",48421,"Texas",79.334731003,NA,9.5371473855,33.649588868,10842,-11859.21,73395,"0",1426,"South","West South Central"
"2038",48423,"Texas",75.88311125,41.479007108,8.1379072281,25.408198876,11382.857143,-4568.595129,67978,"0",2106,"South","West South Central"
"2039",48425,"Texas",77.682260784,NA,0,20.215827338,11723,334.4502,75568,"1",2011,"South","West South Central"
"2040",48427,"Texas",74.296810231,NA,23.732086512,38.412506525,14298.666667,-35763.39333,35758,"0",696,"South","West South Central"
"2041",48429,"Texas",73.698622776,51.130395013,13.473399591,28.363636364,9900,-6592.66,50710,"0",1121,"South","West South Central"
"2042",48431,"Texas",NA,NA,35.902085389,23.255813953,15822,-1439.127,75895,"0",649,"South","West South Central"
"2043",48433,"Texas",NA,NA,4.848035073,25.230769231,14239,-3031.85,53153,"0",827,"South","West South Central"
"2044",48435,"Texas",76.484479644,NA,5.7783434243,27.238403452,14755,-872.125,68838,"0",1471,"South","West South Central"
"2045",48437,"Texas",72.788338523,21.524230847,14.16448347,34.230982787,12830.333333,-5388.945667,52148,"0",1190,"South","West South Central"
"2046",48439,"Texas",77.455959517,48.369056732,8.2282648742,23.392685115,10648,-5463.734598,76285,"0",3581,"South","West South Central"
"2047",48441,"Texas",73.783843743,35.250568781,9.9455816603,22.305262531,12130.4,-2984.2739,61798,"0",1808,"South","West South Central"
"2048",48443,"Texas",NA,NA,41.531322382,24.773413897,21537,-1387.988,47969,"0",644,"South","West South Central"
"2049",48445,"Texas",71.889195216,25.442632093,20.419272759,34.275558565,13540.666667,-4293.105,46998,"0",996,"South","West South Central"
"2050",48447,"Texas",NA,NA,32.190611012,26.248399488,16468.5,392.042,50997,"1",919,"South","West South Central"
"2051",48449,"Texas",74.953040181,38.634997297,14.059167059,31.26860545,11247,-8734.516333,58411,"0",1316,"South","West South Central"
"2052",48451,"Texas",75.465099888,42.648779572,10.434047696,23.456990357,11532.833333,-2894.395983,60348,"0",1911,"South","West South Central"
"2053",48453,"Texas",80.639279379,49.677673258,5.2900229549,16.985834998,10733,-6685.234914,95151,"0",5439,"South","West South Central"
"2054",48455,"Texas",73.177179543,58.417835277,7.7912952654,23.494383543,13628,-4605.01675,49629,"0",920,"South","West South Central"
"2055",48457,"Texas",72.368724608,54.943797563,16.15717351,26.207442597,12647.8,-2766.1011,50722,"0",936,"South","West South Central"
"2056",48459,"Texas",74.354609372,34.984843471,3.3956192503,22.637076813,12028.571429,-900.5137286,59690,"0",1487,"South","West South Central"
"2057",48461,"Texas",76.108281592,58.888888889,8.5644178762,25.484764543,23404,6599.1271,61607,"1",557,"South","West South Central"
"2058",48463,"Texas",73.467630015,77.33464095,25.059906798,28.959768032,13717.5,-5177.06025,48427,"0",1209,"South","West South Central"
"2059",48465,"Texas",75.234477748,69.951913578,21.594162259,30.452153202,12084.5,-4664.6875,52593,"0",1396,"South","West South Central"
"2060",48467,"Texas",74.234895567,57.592917318,10.670670887,23.918376771,11299.571429,-2033.909243,57706,"0",1522,"South","West South Central"
"2061",48469,"Texas",75.654707069,42.156559211,8.8573238761,24.769168231,11780.333333,-7080.550667,67905,"0",2406,"South","West South Central"
"2062",48471,"Texas",77.134996918,29.533958539,6.2780047075,23.424565397,10167,-4319.648,53301,"0",1916,"South","West South Central"
"2063",48473,"Texas",76.932470528,57.303060341,11.055042248,27.487237326,11883,-14265.72967,75223,"0",2691,"South","West South Central"
"2064",48475,"Texas",74.322654527,31.403138127,2.6327929995,26.794182738,13534,-793.0774,60775,"0",439,"South","West South Central"
"2065",48477,"Texas",77.462475513,38.715424737,7.2772156778,22.254573422,12182,-4103.143,66911,"0",2227,"South","West South Central"
"2066",48479,"Texas",76.788526824,69.167570719,9.6706213932,39.298765368,15442,-16456.24933,56289,"0",2623,"South","West South Central"
"2067",48481,"Texas",74.633565119,42.803783259,4.7808768425,28.104350811,11274.4,-4835.75054,57487,"0",1839,"South","West South Central"
"2068",48483,"Texas",72.448989603,27.965909091,3.1033145891,31.780923994,15794.25,-966.4278875,55713,"0",1268,"South","West South Central"
"2069",48485,"Texas",73.865050097,43.072797633,11.287263791,21.717539278,11537.2,-1985.03998,56634,"0",1864,"South","West South Central"
"2070",48487,"Texas",72.79947245,29.425170628,15.591786043,27.775518503,13505.666667,-4018.8086,52983,"0",1276,"South","West South Central"
"2071",48489,"Texas",74.078617671,NA,25.639684457,29.760429575,16083.25,-7066.6185,41648,"0",812,"South","West South Central"
"2072",48491,"Texas",80.978874899,37.970693891,8.690343261,15.603231334,10941,-1588.6602,101891,"0",4934,"South","West South Central"
"2073",48493,"Texas",77.204738847,30.361465631,1.5981301233,19.501518963,10569.75,-968.937625,79432,"0",2687,"South","West South Central"
"2074",48495,"Texas",71.046044582,31.810656354,1.4399815679,27.446858211,18852.5,2581.446,69775,"1",701,"South","West South Central"
"2075",48497,"Texas",75.620389468,54.275174601,3.2135025042,24.327997938,11172.714286,-2688.820471,80096,"0",2366,"South","West South Central"
"2076",48499,"Texas",74.130148555,74.738818813,8.849882745,26.445964897,12145.833333,-3378.0339,57504,"0",1528,"South","West South Central"
"2077",48501,"Texas",73.652719809,24.839710445,5.3652026649,33.478471214,13521,-2206.1135,62748,"0",1264,"South","West South Central"
"2078",48503,"Texas",72.237229237,57.055057618,13.695069165,25.420824514,13364.333333,-3371.869667,58297,"0",1369,"South","West South Central"
"2079",48505,"Texas",75.748487007,NA,8.4227541159,35.727587124,10459,-18948.12,39403,"0",584,"South","West South Central"
"2080",48507,"Texas",71.274861082,NA,23.049950322,26.574650078,12903.5,-6594.674,36237,"0",655,"South","West South Central"
"2081",51001,"Virginia",74.099651928,28.004367312,0.8994451457,15.505706415,11769,-11041.42,56357,"0",906,"South","South Atlantic"
"2082",51003,"Virginia",81.905358302,42.649544303,3.5266637922,8.6780133752,NA,NA,94727,NA,2506,"South","South Atlantic"
"2083",51005,"Virginia",73.563356326,34.006690602,7.8947574046,9.2731829574,13011,383.2588,52412,"1",821,"South","South Atlantic"
"2084",51007,"Virginia",73.354136939,17.550184934,6.1539265812,12.284730195,12557,-911.3574,65835,"0",825,"South","South Atlantic"
"2085",51009,"Virginia",75.767939277,29.20680989,3.8668218081,10.347384633,11729,16.39063,61271,"1",843,"South","South Atlantic"
"2086",51011,"Virginia",77.591913168,5.8969333268,2.0415933563,11.767218366,11159,208.4199,62375,"1",901,"South","South Atlantic"
"2087",51013,"Virginia",84.717971149,50.14788595,0.0781377444,5.5875314475,20023,5374.801,131020,"1",6001,"South","South Atlantic"
"2088",51015,"Virginia",78.56189156,50.601124542,7.5045913262,9.9636764909,12218,4309.425,77487,"1",1140,"South","South Atlantic"
"2089",51017,"Virginia",75.730972396,NA,10.482476842,9.3339176161,19334,5135.318,59763,"1",677,"South","South Atlantic"
"2090",51019,"Virginia",77.839784589,35.64419557,1.4753635376,8.6595059076,11858,2804.497,71135,"1",1032,"South","South Atlantic"
"2091",51021,"Virginia",75.743079398,NA,5.1961147263,8.6228679722,13818,150.0967,55722,"1",734,"South","South Atlantic"
"2092",51023,"Virginia",78.293590744,20.891015084,10.8473376,7.0674082768,12803,3953.684,81122,"1",1491,"South","South Atlantic"
"2093",51025,"Virginia",74.544978848,29.854441665,10.065113641,11.540933042,15622,-17564.99,49080,"0",549,"South","South Atlantic"
"2094",51027,"Virginia",72.008184121,NA,1.1125299876,12.547391226,13758,-128.0293,39652,"0",339,"South","South Atlantic"
"2095",51029,"Virginia",75.933819453,28.080271517,5.0087662887,11.941530119,12729,-1921.94,55965,"0",689,"South","South Atlantic"
"2096",51031,"Virginia",77.062013407,27.408509039,2.2319703603,9.6730745684,11402,200.4297,63516,"1",802,"South","South Atlantic"
"2097",51033,"Virginia",75.735041933,31.996730509,1.5182674014,10.470385155,11393,-892.2041,72210,"0",1377,"South","South Atlantic"
"2098",51035,"Virginia",75.66432814,NA,1.7000395417,13.375256984,12292,-536.54,51111,"0",792,"South","South Atlantic"
"2099",51036,"Virginia",75.227523115,13.141258035,0.7185726776,15.384615385,18602,-9314.455,67596,"0",1057,"South","South Atlantic"
"2100",51037,"Virginia",71.839523769,13.678101872,14.603320272,11.935128326,11948,-5879.627,50151,"0",586,"South","South Atlantic"
"2101",51041,"Virginia",77.980434034,38.093431159,8.1912144057,9.0286513563,10886,-1491.303,100149,"0",2040,"South","South Atlantic"
"2102",51043,"Virginia",77.933969286,29.077893894,0.0596539545,8.133256749,13281,3068.414,106914,"1",2161,"South","South Atlantic"
"2103",51045,"Virginia",75.866679016,NA,3.6064907536,8.8881143255,12852,-7502.949,62672,"0",936,"South","South Atlantic"
"2104",51047,"Virginia",77.818040067,30.646756909,2.8807513674,11.51548963,10818,-888.1768,94287,"0",1860,"South","South Atlantic"
"2105",51049,"Virginia",77.572729953,5.7980940756,19.47060147,10.898246882,14360,-5773.822,55257,"0",985,"South","South Atlantic"
"2106",51051,"Virginia",72.1598619,NA,NA,10.95636026,13321,-2338.341,43271,"0",465,"South","South Atlantic"
"2107",51053,"Virginia",75.194891716,23.233789125,8.2452574529,10.404209519,12261,-1736.151,72695,"0",1150,"South","South Atlantic"
"2108",51057,"Virginia",73.811025391,35.112257202,16.577254667,11.743361372,14392,-8087.688,58214,"0",1398,"South","South Atlantic"
"2109",51059,"Virginia",84.869673053,44.430228432,1.5694088143,8.7297437101,16976,1591.645,144632,"1",5641,"South","South Atlantic"
"2110",51061,"Virginia",79.479158884,26.05886273,1.1543856113,9.2402093485,14775,3614.251,120301,"1",3231,"South","South Atlantic"
"2111",51063,"Virginia",77.562556567,61.133166175,9.3978672675,10.161272133,12578,-14.2998,62561,"0",1045,"South","South Atlantic"
"2112",51065,"Virginia",79.687640202,26.132097903,3.1577054632,8.6502513858,12427,2276.334,88162,"1",1657,"South","South Atlantic"
"2113",51067,"Virginia",76.726075291,47.025552786,7.944708326,10.108681419,12712,643.7324,68089,"1",985,"South","South Atlantic"
"2114",51069,"Virginia",78.722286584,30.515926518,4.9745222134,10.491169172,NA,NA,97091,NA,1294,"South","South Atlantic"
"2115",51071,"Virginia",72.787595243,26.975504637,0.3608224444,9.9783527471,12127,1417.667,62716,"1",863,"South","South Atlantic"
"2116",51073,"Virginia",76.5793078,21.779455895,1.5607259548,10.187679022,12679,3147.537,76960,"1",1410,"South","South Atlantic"
"2117",51075,"Virginia",80.059050578,19.984153655,2.3759452669,5.2803219539,13382,3727.53,113617,"1",1749,"South","South Atlantic"
"2118",51077,"Virginia",75.98024035,40.334345306,9.0421879288,11.007485581,13904,-995.5488,45414,"0",624,"South","South Atlantic"
"2119",51079,"Virginia",78.649286678,10.159874343,6.5224547755,10.719265152,11789,1511.391,82772,"1",1622,"South","South Atlantic"
"2120",51081,"Virginia",72.259398947,4.8134526263,0.2504176815,8.4937712344,NA,NA,47596,NA,734,"South","South Atlantic"
"2121",51083,"Virginia",72.779834123,27.600971567,10.348980343,11.077844311,12238,-6369.502,50578,"0",589,"South","South Atlantic"
"2122",51085,"Virginia",78.325630185,28.801903767,3.9725359068,6.73627484,11776,2027.426,103639,"1",1930,"South","South Atlantic"
"2123",51087,"Virginia",77.922482948,55.55751189,4.7260929232,8.9809598305,11071,-2571.106,82187,"0",1880,"South","South Atlantic"
"2124",51089,"Virginia",72.111023477,21.073320674,14.451128973,11.774395703,11657,-4197.521,49370,"0",511,"South","South Atlantic"
"2125",51091,"Virginia",78.616151993,NA,34.448678028,11.965065502,22603,3339.697,54470,"1",889,"South","South Atlantic"
"2126",51093,"Virginia",77.78691079,20.271811478,4.4652370242,7.855626327,11879,240.9541,85227,"1",1861,"South","South Atlantic"
"2127",51095,"Virginia",81.9885017,36.997724995,8.6788451227,6.9866541793,NA,NA,103070,NA,2509,"South","South Atlantic"
"2128",51097,"Virginia",73.341069329,23.025351193,4.975704694,10.604129493,13685,-3438.391,62180,"0",906,"South","South Atlantic"
